Country.Code,Years,PM2.5.Exposure,GDP,SelfHarm.inc.rate
BEN,1997,53.81191711,344.5504915,30.41619519
BEN,1998,56.91085452,361.6019831,30.65398663
BEN,1999,59.5072366,525.1305972,30.88542583
BEN,2000,60.59595987,487.4241414,31.08158294
BEN,2001,58.95971078,492.4014995,31.29056087
BEN,2002,55.05375246,546.4638297,31.54394388
BEN,2003,50.3818465,676.0028781,31.79440231
BEN,2004,46.44775444,758.6958038,31.99893801
BEN,2005,44.75523786,779.4377778,32.1036613
BEN,2006,44.70142445,809.1470725,32.11371932
BEN,2007,44.68214547,912.3382472,32.08288814
BEN,2008,44.69921775,1060.602545,32.03081143
BEN,2009,44.75445817,1024.102779,31.98131312
BEN,2010,44.84968358,973.2442545,31.95326889
BEN,2011,47.39275907,1059.413589,31.93069746
BEN,2012,51.56281882,1071.525836,31.89575732
BEN,2013,42.08812525,1168.926993,31.86017693
BEN,2014,42.01125969,1204.399187,31.83751086
BEN,2015,66.65612843,1002.418869,31.84076892
BEN,2016,59.47934062,1010.533896,31.89036699
BEN,2017,58.38795872,1054.974081,31.99601719
BEN,2018,54.05626794,1151.74097,32.14758005
BEN,2019,46.56252753,1130.821353,32.33912781
BEN,2020,51.0478242,1197.501364,32.94977998
BMU,1990,9.086681,27665.52581,21.74420131
BMU,1991,9.060370028,28195.70916,21.74289458
BMU,1992,9.039041249,28761.96346,21.72232072
BMU,1993,9.02166514,30950.07991,21.68594121
BMU,1994,9.007212183,31543.06349,21.63656926
BMU,1995,8.994652857,34115.34456,21.57689415
BMU,1996,9.032174858,45063.61493,21.46623439
BMU,1997,9.133648718,48736.6768,21.28110922
BMU,1998,9.246569174,51629.28149,21.05388815
BMU,1999,9.318430962,54388.34173,20.81681227
BMU,2000,9.296728816,56542.95695,20.60225766
BMU,2001,9.165103281,59490.2452,20.36439845
BMU,2002,8.962578116,63358.56587,20.06430842
BMU,2003,8.71972288,67106.80281,19.74794292
BMU,2004,8.467107133,71692.1589,19.46100144
BMU,2005,8.235300435,77628.10352,19.24924397
BMU,2006,8.024546388,97781.4559,19.10202978
BMU,2007,7.813627662,107395.6515,18.97999582
BMU,2008,7.600922426,110268.5624,18.88558043
BMU,2009,7.384808846,104711.7124,18.82121292
BMU,2010,7.163665091,104111.8242,18.78920757
BMU,2011,6.915391947,99049.01699,18.76948539
BMU,2012,6.972502777,100213.4934,18.74661024
BMU,2013,6.612591534,101704.4075,18.73028002
BMU,2014,7.053814874,100961.5766,18.73011331
BMU,2015,6.974482694,104855.3668,18.75569935
BMU,2016,7.542735262,108747.3561,19.03923233
BMU,2017,7.671249721,112339.4256,19.62111043
BMU,2018,7.397566781,113204.8221,20.22743311
BMU,2019,7.206799052,115798.0408,20.58558013
BMU,2020,7.336000525,106973.1757,20.65857523
BTN,1990,31.94184725,488.3274315,36.63378912
BTN,1991,31.7529006,400.6347052,35.94154373
BTN,1992,31.61939849,415.7915226,35.33787904
BTN,1993,31.53820376,407.3998425,34.84631916
BTN,1994,31.50617925,467.0083121,34.36721626
BTN,1995,31.52018778,530.1036769,33.90625445
BTN,1996,31.61064067,552.8738914,33.4782628
BTN,1997,31.79051734,630.4474101,33.05911758
BTN,1998,32.03053283,638.2789623,32.65476517
BTN,1999,32.30140216,685.4198306,32.26332645
BTN,2000,32.57384036,771.9249114,31.88697191
BTN,2001,32.91600699,812.2382108,31.49840879
BTN,2002,33.34418245,895.7994899,31.09331302
BTN,2003,33.75126304,1022.382403,30.70428582
BTN,2004,34.03014503,1130.359346,30.36418958
BTN,2005,34.07372473,1299.949386,30.10676463
BTN,2006,33.14962238,1405.607162,29.92951703
BTN,2007,31.1047419,1850.415704,29.80086941
BTN,2008,28.70090506,1919.597749,29.71317274
BTN,2009,26.69993366,1918.395992,29.661705
BTN,2010,25.86364946,2435.579807,29.64100017
BTN,2011,30.4700767,2787.979677,29.62309952
BTN,2012,38.13157147,2751.212887,29.5970687
BTN,2013,37.41624372,2679.952172,29.58628876
BTN,2014,40.29815305,2849.499987,29.61472522
BTN,2015,37.48569113,2954.04082,29.70258769
BTN,2016,36.94161228,3152.309051,30.25338982
BTN,2017,33.81151504,3435.288048,31.35899282
BTN,2018,34.08388194,3400.204172,32.57318966
BTN,2019,30.05189776,3576.879871,33.44815651
BTN,2020,23.94565764,3191.66907,33.99488145
BOL,1990,82.79136906,682.6768103,19.64866449
BOL,1991,82.38992188,733.9354876,19.96858095
BOL,1992,81.66515411,759.571135,20.26739045
BOL,1993,80.67878813,756.637016,20.53141389
BOL,1994,79.4925463,774.0356696,20.74620191
BOL,1995,78.16815099,852.7540349,20.89765757
BOL,1996,75.94267959,922.1132591,21.01477655
BOL,1997,72.53544881,970.3518434,21.13079293
BOL,1998,68.73154001,1022.145065,21.23988418
BOL,1999,65.31603454,979.344495,21.33517135
BOL,2000,63.07401375,975.7770604,21.40962908
BOL,2001,61.94814473,930.1682272,21.46981309
BOL,2002,61.18546741,888.221329,21.5210244
BOL,2003,60.52762245,893.0137602,21.55639415
BOL,2004,59.71625053,953.1918932,21.56848689
BOL,2005,58.49299231,1020.123262,21.54945184
BOL,2006,55.24069604,1202.711504,21.46752818
BOL,2007,49.43801495,1354.549059,21.31770653
BOL,2008,42.47029718,1692.672485,21.1329758
BOL,2009,35.72289089,1731.181721,20.94572445
BOL,2010,30.58114421,1929.783731,20.78819103
BOL,2011,27.31829333,2315.521219,20.64766669
BOL,2012,28.06975414,2575.598571,20.50030936
BOL,2013,26.0957497,2870.02377,20.36133103
BOL,2014,26.94154491,3041.435031,20.24619504
BOL,2015,27.45747117,2996.012898,20.17047353
BOL,2016,28.05461403,3035.873478,20.13884397
BOL,2017,26.54186339,3306.303012,20.1405407
BOL,2018,25.16675904,3500.726422,20.16729756
BOL,2019,24.48499244,3503.896011,20.2110897
BOL,2020,22.87945907,3099.94219,20.4093934
BIH,1990,35.70254113,1742.882622,62.64215575
BIH,1991,35.26566932,1373.371045,60.89540296
BIH,1992,34.93998015,1118.175699,59.56121027
BIH,1993,34.71478691,929.8721187,58.60116106
BIH,1994,34.57940288,337.090896,57.97086144
BIH,1995,34.52314135,502.365981,57.68418629
BIH,1996,34.69672165,718.9337971,58.16011099
BIH,1997,35.16320422,913.8133991,59.47664887
BIH,1998,35.78041403,1006.704797,61.17465012
BIH,1999,36.40617605,1134.60298,62.70803426
BIH,2000,36.89831526,1338.480596,63.50475618
BIH,2001,37.36141809,1387.893651,63.41173036
BIH,2002,37.91918642,1606.546722,62.83435981
BIH,2003,38.45811844,2033.947009,62.07225767
BIH,2004,38.86471233,2452.686168,61.42562303
BIH,2005,39.02546625,2739.610769,61.19194616
BIH,2006,38.63295094,3166.128653,61.37335267
BIH,2007,37.69695289,3931.489487,61.71698233
BIH,2008,36.57979392,4841.693119,62.12487941
BIH,2009,35.64379587,4539.918638,62.45906827
BIH,2010,35.25128056,4506.478285,62.58477159
BIH,2011,39.40316432,4982.693758,62.43664738
BIH,2012,35.50467113,4693.788991,62.10795561
BIH,2013,33.74190455,5034.56616,61.7302106
BIH,2014,32.4817989,5206.065583,61.42482581
BIH,2015,33.80553101,4662.258837,61.31304139
BIH,2016,30.38467695,4928.566525,61.67516179
BIH,2017,30.90182078,5345.019855,62.48380366
BIH,2018,32.49899221,6047.845843,63.40386608
BIH,2019,26.71579225,6122.375345,64.09936199
BIH,2020,26.60195327,6130.311332,64.47610426
BWA,1990,19.67367736,2903.153816,63.28227914
BWA,1991,19.54684697,2938.594427,64.15665418
BWA,1992,19.44906352,3004.612634,65.07927692
BWA,1993,19.37995153,2929.43119,66.03412187
BWA,1994,19.33913556,2917.255142,67.00867131
BWA,1995,19.32624013,3156.181945,67.9900503
BWA,1996,19.35133425,3156.268657,69.17890802
BWA,1997,19.41616675,3194.181061,70.62693376
BWA,1998,19.50788189,2981.196397,72.07302004
BWA,1999,19.61362395,3339.99596,73.26308534
BWA,2000,19.72053722,3450.811806,73.94336112
BWA,2001,19.83907298,3206.071237,74.27674603
BWA,2002,19.98635443,3117.250872,74.58208421
BWA,2003,20.15953377,4230.123269,74.82772033
BWA,2004,20.35576315,4956.692877,74.98422293
BWA,2005,20.57219477,5391.070766,75.02020304
BWA,2006,20.85047794,5291.583791,74.63932787
BWA,2007,21.20705755,5529.125746,73.76281514
BWA,2008,21.60127914,5503.073953,72.67390376
BWA,2009,21.99248827,5082.933883,71.656855
BWA,2010,22.34003048,6215.732161,70.99570982
BWA,2011,22.67685205,7287.382953,70.65261742
BWA,2012,22.70255377,6595.53845,70.40540109
BWA,2013,21.23413348,6666.912196,70.26064189
BWA,2014,21.10215117,7122.364234,70.2261952
BWA,2015,22.04614509,6141.203947,70.30948936
BWA,2016,21.25225331,6749.059943,70.56073026
BWA,2017,19.96632322,7104.964011,70.95979142
BWA,2018,19.91104108,7407.959401,71.41166569
BWA,2019,19.20354844,7172.089565,71.82346234
BWA,2020,18.90575499,6323.314192,72.84556908
BRA,1990,15.36373075,3117.735347,20.95353978
BRA,1991,15.40554314,2257.609297,20.81657195
BRA,1992,15.44139396,2127.316427,20.65988755
BRA,1993,15.4723738,2348.882477,20.5000262
BRA,1994,15.49957322,3298.712507,20.35415038
BRA,1995,15.52408281,4756.748408,20.23931695
BRA,1996,15.5458288,5179.13052,20.09568817
BRA,1997,15.56301887,5299.396304,19.87621131
BRA,1998,15.57416582,5105.890995,19.61469229
BRA,1999,15.57778245,3493.571625,19.34456085
BRA,2000,15.57238156,3766.548115,19.09922916
BRA,2001,15.55281271,3176.289357,18.86175399
BRA,2002,15.51760079,2855.940189,18.60416907
BRA,2003,15.47077157,3090.60701,18.34198085
BRA,2004,15.4163508,3663.823188,18.09079505
BRA,2005,15.35836426,4827.781731,17.86686787
BRA,2006,15.25038635,5934.144711,17.61519148
BRA,2007,15.08730864,7409.691307,17.30928288
BRA,2008,14.93513267,8908.331766,17.00894399
BRA,2009,14.85986001,8678.659225,16.77383001
BRA,2010,14.92749218,11403.28213,16.66339496
BRA,2011,15.5394718,13396.62436,16.68863065
BRA,2012,14.60074141,12521.72135,16.79428418
BRA,2013,13.88973204,12458.89121,16.94028567
BRA,2014,13.79164878,12274.99397,17.08635691
BRA,2015,12.40420076,8936.196618,17.19278285
BRA,2016,12.10850381,8836.286526,17.33652777
BRA,2017,12.21933885,10080.50928,17.56148688
BRA,2018,12.25164015,9300.661649,17.77666984
BRA,2019,12.34884009,9029.833267,17.89000984
BRA,2020,12.1793252,7074.193783,17.90081557
BRN,1990,8.370724168,23658.71663,35.14372697
BRN,1991,8.120196087,23932.18975,34.22217912
BRN,1992,7.891232078,23450.89644,33.39718639
BRN,1993,7.692423209,22397.07379,32.69191783
BRN,1994,7.532360544,22766.58719,32.13368403
BRN,1995,7.419635149,26443.25643,31.75670652
BRN,1996,7.34134211,25692.23564,31.50439891
BRN,1997,7.277497142,25522.39755,31.31426907
BRN,1998,7.22607225,17769.24636,31.18024862
BRN,1999,7.18503944,19752.20132,31.09904639
BRN,2000,7.152370717,20130.25715,31.07971611
BRN,2001,7.144199984,18287.82717,31.16753176
BRN,2002,7.163598698,18621.29227,31.39017728
BRN,2003,7.18894519,20677.90012,31.70138161
BRN,2004,7.198617793,24423.09477,32.04866415
BRN,2005,7.17099484,29386.27036,32.3917551
BRN,2006,7.044498108,34674.7996,32.76583909
BRN,2007,6.820393116,36217.3291,33.19959569
BRN,2008,6.571323808,42156.56852,33.6541733
BRN,2009,6.369934127,30946.46743,34.0761087
BRN,2010,6.288868017,34937.55552,34.41153666
BRN,2011,7.225343252,46382.82745,34.65574839
BRN,2012,7.641740714,46968.59711,34.84593039
BRN,2013,7.810452268,44003.06443,35.03565828
BRN,2014,8.038402569,41026.50839,35.26349472
BRN,2015,7.76801291,30625.12873,35.57529199
BRN,2016,7.708093727,26663.29732,36.27123382
BRN,2017,7.230648954,28024.38246,37.35967441
BRN,2018,7.494855877,30988.11905,38.41905053
BRN,2019,7.945858113,30426.57303,39.02663816
BRN,2020,7.597265034,26834.35925,38.88296901
BGR,1990,27.26248798,2366.529821,100.7329706
BGR,1991,26.85663164,1267.734375,101.8753603
BGR,1992,26.48459056,1211.980878,102.7312572
BGR,1993,26.14319034,1278.525114,103.3017693
BGR,1994,25.82925656,1148.494399,103.5935497
BGR,1995,25.53961481,2259.259226,103.6157224
BGR,1996,25.29156911,1470.192593,103.0115186
BGR,1997,25.10905749,1361.409384,101.6180301
BGR,1998,24.99885654,1820.448664,99.72472985
BGR,1999,24.96774286,1659.718611,97.62498823
BGR,2000,25.02249305,1621.262107,95.61300144
BGR,2001,25.14789716,1770.907049,93.4156343
BGR,2002,25.30239546,2092.982886,90.72366852
BGR,2003,25.45323983,2719.494369,87.78450362
BGR,2004,25.56768215,3389.687434,84.8502836
BGR,2005,25.61297431,3899.825963,82.16735058
BGR,2006,25.33392705,4523.146558,79.42801235
BGR,2007,24.66879437,5888.776852,76.40217693
BGR,2008,23.87499308,7271.303389,73.45193418
BGR,2009,23.20993999,6988.273163,70.93616887
BGR,2010,22.93105189,6863.667068,69.21247579
BGR,2011,26.19141438,7857.16707,68.07037976
BGR,2012,23.08638116,7430.73738,67.0712114
BGR,2013,21.49005296,7687.713682,66.23023843
BGR,2014,21.99215001,7912.274844,65.56241556
BGR,2015,20.79369013,7078.860323,65.08616797
BGR,2016,19.97916741,7570.931655,64.75342497
BGR,2017,20.03378582,8381.881346,64.50819239
BGR,2018,19.71598301,9436.144799,64.3551293
BGR,2019,17.53802566,9838.60059,64.30002248
BGR,2020,17.14742361,10198.53883,64.47252318
BFA,1990,57.09764127,338.5937591,31.50952639
BFA,1991,55.12355828,333.7060551,31.60653257
BFA,1992,53.80648461,348.5924439,31.69569591
BFA,1993,53.02099997,324.1115767,31.77175379
BFA,1994,52.64168407,187.2114237,31.83019572
BFA,1995,52.54311661,229.0922945,31.86572226
BFA,1996,53.56411652,242.7331714,31.88512851
BFA,1997,55.99939492,223.8539585,31.90289475
BFA,1998,58.90736977,249.5317329,31.91742188
BFA,1999,61.34645908,292.8369587,31.92999909
BFA,2000,62.37508081,248.9085269,31.94267144
BFA,2001,62.33796493,259.4852234,31.94041399
BFA,2002,62.22401481,285.6540876,31.92347716
BFA,2003,62.05790854,362.3739,31.9032061
BFA,2004,61.86432418,403.8128374,31.89512853
BFA,2005,61.66793982,441.164148,31.9156943
BFA,2006,61.43723191,455.5136556,31.97278406
BFA,2007,61.09445868,514.6844512,32.05805191
BFA,2008,60.59497088,619.4375333,32.15303059
BFA,2009,59.89411929,601.5695207,32.2409478
BFA,2010,58.94725464,624.9572522,32.30563534
BFA,2011,55.57161301,725.0247677,32.33451891
BFA,2012,61.76290447,731.4701389,32.34166737
BFA,2013,48.60569039,759.7620652,32.34668175
BFA,2014,49.91956418,764.8616751,32.36956941
BFA,2015,71.87324446,630.1247508,32.43032294
BFA,2016,66.09171173,663.7423648,32.6012738
BFA,2017,60.31006928,709.0915359,32.89206602
BFA,2018,58.1036119,777.4656185,33.2301028
BFA,2019,50.70572336,764.8530778,33.54276871
BFA,2020,58.4706762,825.2370388,34.01055326
BDI,1990,29.42271109,202.6294462,42.86080549
BDI,1991,29.5299432,204.6682584,42.96814212
BDI,1992,29.6358595,184.8689705,43.00761457
BDI,1993,29.73299873,165.3441203,42.99761064
BDI,1994,29.81389962,161.8925843,42.94050943
BDI,1995,29.87110093,164.9153117,42.82337808
BDI,1996,29.9520241,143.1567412,42.57477259
BDI,1997,30.0826026,160.278342,42.15457464
BDI,1998,30.22314324,144.4569483,41.61847609
BDI,1999,30.33395283,127.5141958,41.04248962
BDI,2000,30.37533817,134.5378618,40.50188243
BDI,2001,30.2604722,132.1595545,39.93467165
BDI,2002,29.99535313,120.9523086,39.26283354
BDI,2003,29.6795257,111.4066828,38.54286953
BDI,2004,29.41253464,125.1949652,37.82778334
BDI,2005,29.29392471,147.2346193,37.17407533
BDI,2006,29.28782993,161.8927556,36.54381672
BDI,2007,29.29504729,166.1627449,35.88284474
BDI,2008,29.32011597,189.5020746,35.2220229
BDI,2009,29.36757513,199.097633,34.59381578
BDI,2010,29.44196394,216.7277053,34.03053268
BDI,2011,30.46916592,230.0705774,33.46042151
BDI,2012,30.6146105,231.6884964,32.84339701
BDI,2013,29.7513342,234.8430454,32.26623894
BDI,2014,31.2135166,250.5404811,31.82335766
BDI,2015,30.12074632,280.9668313,31.6027829
BDI,2016,30.76306237,235.2862054,31.60634593
BDI,2017,29.30396985,236.6944726,31.7231962
BDI,2018,28.33849949,224.8993924,31.88243613
BDI,2019,28.77473699,210.2364945,32.01572584
BDI,2020,29.65413451,210.0081399,32.29052443
CPV,1990,42.97168829,817.4429255,51.01082976
CPV,1991,42.81895697,831.6138876,51.69187865
CPV,1992,42.72854445,907.8479095,52.41158011
CPV,1993,42.68538992,1220.049979,53.16344471
CPV,1994,42.67443257,991.1089744,53.9419219
CPV,1995,42.68061162,1165.138323,54.74213718
CPV,1996,43.28502714,1179.515227,55.63702218
CPV,1997,44.71225898,1133.574226,56.63693997
CPV,1998,46.41246601,1186.742948,57.65530265
CPV,1999,47.83580706,1326.744669,58.60434405
CPV,2000,48.432441,1189.514793,59.39643117
CPV,2001,47.52681826,1223.330553,60.09304653
CPV,2002,45.22335498,1328.578743,60.77556408
CPV,2003,42.14215861,1717.975654,61.4086231
CPV,2004,38.90333661,1929.490815,61.95490019
CPV,2005,36.12699643,2004.146804,62.3749142
CPV,2006,33.4651818,2256.996662,62.68480503
CPV,2007,30.49945921,3324.576752,62.93435021
CPV,2008,27.7442202,3908.648858,63.14909315
CPV,2009,25.71385632,3659.720464,63.35576506
CPV,2010,24.92275913,3579.460061,63.57948567
CPV,2011,42.20199122,4002.013869,63.90797269
CPV,2012,51.11123349,3736.81517,64.340041
CPV,2013,36.41467588,3960.975968,64.76845804
CPV,2014,31.35084589,3985.607065,65.08419876
CPV,2015,51.42041369,3415.062667,65.17710978
CPV,2016,43.03149009,3608.966066,64.70905012
CPV,2017,53.86926236,3893.095723,63.75915589
CPV,2018,31.73842295,4294.965105,62.85245898
CPV,2019,39.35191352,4380.781192,62.50869413
CPV,2020,42.32252209,3539.22662,63.51143942
KHM,1990,30.87483049,190.18147,35.49947028
KHM,1991,30.33377328,267.3363067,35.5051876
KHM,1992,29.87151139,307.0949224,35.46005494
KHM,1993,29.50012274,294.0593727,35.37540473
KHM,1994,29.23168523,302.1307855,35.26255372
KHM,1995,29.07827679,343.4852247,35.13257226
KHM,1996,29.07996251,324.655871,34.88379318
KHM,1997,29.22239325,297.5904196,34.46077032
KHM,1998,29.4360256,258.7809532,33.94205472
KHM,1999,29.65131614,286.7535964,33.41014032
KHM,2000,29.79872148,296.4266875,32.94706421
KHM,2001,29.90572447,327.5009843,32.53363919
KHM,2002,30.01915929,350.1472766,32.10821816
KHM,2003,30.09850954,386.6911239,31.68934983
KHM,2004,30.10325879,444.1990675,31.29753039
KHM,2005,29.99289064,525.7973251,30.95150537
KHM,2006,29.61304767,612.2526486,30.63009647
KHM,2007,28.86426229,731.6922951,30.31191105
KHM,2008,27.78835274,866.2839998,30.01411574
KHM,2009,26.42713726,875.7489362,29.75563953
KHM,2010,24.8224341,952.2746163,29.55274139
KHM,2011,21.68071077,1088.981528,29.37845188
KHM,2012,22.99657911,1192.80263,29.21115916
KHM,2013,25.77850235,1305.660097,29.07381849
KHM,2014,22.10528804,1431.563965,28.99063064
KHM,2015,21.5990289,1547.320104,28.98456493
KHM,2016,22.40718101,1675.195557,29.09445635
KHM,2017,20.70753128,1826.353917,29.29844702
KHM,2018,22.99194255,2036.673776,29.52855604
KHM,2019,22.97380172,2225.877055,29.71623019
KHM,2020,24.14360228,2081.739142,29.97704526
CMR,1990,43.72224894,1086.717009,32.90745553
CMR,1991,42.18202989,1014.828973,33.22753867
CMR,1992,41.06990565,1005.448976,33.56307948
CMR,1993,40.33657313,1309.9363,33.89997313
CMR,1994,39.93272923,700.7095019,34.23171138
CMR,1995,39.80907084,832.0066745,34.55003072
CMR,1996,40.42968813,826.9653223,34.89606119
CMR,1997,41.90962168,783.2516019,35.29798157
CMR,1998,43.67599399,798.7456214,35.71663164
CMR,1999,45.15592754,796.2626498,36.12020869
CMR,2000,45.77654483,708.5657316,36.47301432
CMR,2001,45.26271716,715.4702965,36.82129386
CMR,2002,44.01346907,789.6238111,37.2161452
CMR,2003,42.46715297,988.2412768,37.60015106
CMR,2004,41.06212124,1133.393267,37.92651983
